QuestionID,Field,OriginalValue,CorrectedValue,Reason,SecondPassVerified,AuditedAt
cmstkgeif00zv20u1u5e2wure,prompt,"Passage: A regional water utility plans a major reservoir expansion:
- Current Reservoir Capacity = 8,000,000 cubic meters (m³).
- Service Population = 250,000 residents.
- Current Daily Per Capita Water Demand = 160 liters per person per day.
- Projected Population Growth over 5 years = +20%.
- Projected Daily Per Capita Demand after 5 years = 180 liters per person per day.
- Emergency Storage Buffer Mandate: Reservoir capacity must hold at least 150 days of total projected daily water demand.
What is the MINIMUM ADDITIONAL RESERVOIR CAPACITY (in m³) that must be constructed to meet the 5-year mandate? (Note: 1 m³ = 1,000 liters).","A regional water utility plans a major reservoir expansion:
- Current Reservoir Capacity = 8,000,000 cubic meters (m³).
- Service Population = 250,000 residents.
- Current Daily Per Capita Water Demand = 160 liters per person per day.
- Projected Population Growth over 5 years = +20%.
- Projected Daily Per Capita Demand after 5 years = 180 liters per person per day.
- Emergency Storage Buffer Mandate: Reservoir capacity must hold at least 150 days of total projected daily water demand.
What is the MINIMUM ADDITIONAL RESERVOIR CAPACITY (in m³) that must be constructed to meet the 5-year mandate? (Note: 1 m³ = 1,000 liters).","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.072Z
cmstkgeie00zr20u15db40exl,prompt,"Passage: A department of agriculture regional office monitors palay harvest, post-harvest losses, and milling yields:
- Total Farmland Harvested = 25,000 hectares.
- Average Gross Palay Yield = 4.8 metric tons per hectare.
- Post-Harvest Handling & Drying Losses = 15% of gross harvest.
- Milling Recovery Rate (Palay to Milled White Rice) = 65% of net dry palay.
- Retail Selling Price of Milled Rice = PHP 42.00 per kilogram.
What is the TOTAL MARKET VALUE of the resulting milled white rice produced from this harvest?","A department of agriculture regional office monitors palay harvest, post-harvest losses, and milling yields:
- Total Farmland Harvested = 25,000 hectares.
- Average Gross Palay Yield = 4.8 metric tons per hectare.
- Post-Harvest Handling & Drying Losses = 15% of gross harvest.
- Milling Recovery Rate (Palay to Milled White Rice) = 65% of net dry palay.
- Retail Selling Price of Milled Rice = PHP 42.00 per kilogram.
What is the TOTAL MARKET VALUE of the resulting milled white rice produced from this harvest?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.198Z
cmstkgeie00zm20u1cmr5hrbh,prompt,"Passage: An environmental auditor needs to determine whether Factory Z complied with the statutory limit of emitting NO MORE THAN 50 tons of sulfur dioxide (SO2) in 2023.
Given the following two statements:
Statement (1): In the first half of 2023 (Q1 and Q2), Factory Z emitted an average of 4.2 tons of SO2 per month.
Statement (2): In the second half of 2023 (Q3 and Q4), Factory Z's total SO2 emissions were 15% lower than its first-half total emissions.
Is the data sufficient to determine whether Factory Z stayed within the 50-ton statutory ceiling?","An environmental auditor needs to determine whether Factory Z complied with the statutory limit of emitting NO MORE THAN 50 tons of sulfur dioxide (SO2) in 2023.
Given the following two statements:
Statement (1): In the first half of 2023 (Q1 and Q2), Factory Z emitted an average of 4.2 tons of SO2 per month.
Statement (2): In the second half of 2023 (Q3 and Q4), Factory Z's total SO2 emissions were 15% lower than its first-half total emissions.
Is the data sufficient to determine whether Factory Z stayed within the 50-ton statutory ceiling?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.305Z
cmstkgeie00zi20u1jisyi6d1,prompt,"Passage: A public works auditor is assessing whether a contractor completed at least 80% of a multi-kilometer road concreting project by the contractual mid-year deadline.
Given the following two statements:
Statement (1): By the mid-year deadline, the contractor had completed 24 kilometers of road concreting.
Statement (2): In the second half of the year, the contractor completed the remaining 6 kilometers to finish 100% of the project.
Is the data sufficient to determine whether the contractor met the 80% completion benchmark by mid-year?","A public works auditor is assessing whether a contractor completed at least 80% of a multi-kilometer road concreting project by the contractual mid-year deadline.
Given the following two statements:
Statement (1): By the mid-year deadline, the contractor had completed 24 kilometers of road concreting.
Statement (2): In the second half of the year, the contractor completed the remaining 6 kilometers to finish 100% of the project.
Is the data sufficient to determine whether the contractor met the 80% completion benchmark by mid-year?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.416Z
cmstkgeie00zg20u1z5km5rsu,prompt,"Passage: A regional budget director needs to determine whether Municipality X spent MORE money on local infrastructure projects in 2023 than Municipality Y.
Given the following two statements:
Statement (1): In 2023, Municipality X allocated 35% of its total annual budget to infrastructure, while Municipality Y allocated 28% of its total annual budget to infrastructure.
Statement (2): In 2023, Municipality Y's total annual budget was PHP 800 million, while Municipality X's total annual budget was PHP 600 million.
Is the available data SUFFICIENT to answer the director's question?","A regional budget director needs to determine whether Municipality X spent MORE money on local infrastructure projects in 2023 than Municipality Y.
Given the following two statements:
Statement (1): In 2023, Municipality X allocated 35% of its total annual budget to infrastructure, while Municipality Y allocated 28% of its total annual budget to infrastructure.
Statement (2): In 2023, Municipality Y's total annual budget was PHP 800 million, while Municipality X's total annual budget was PHP 600 million.
Is the available data SUFFICIENT to answer the director's question?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.538Z
cmstkgeie00y720u127dxjnc2,prompt,"Passage: A municipal treasury department collects real property tax (RPT), business tax (BT), and regulatory fees (RF) from four barangays during an annual campaign: Barangay Alpha: RPT=PHP 4.8M, BT=PHP 3.2M, RF=PHP 1.1M. Barangay Bravo: RPT=PHP 6.5M, BT=PHP 5.4M, RF=PHP 1.8M. Barangay Charlie: RPT=PHP 3.9M, BT=PHP 2.8M, RF=PHP 0.9M. Barangay Δ: RPT=PHP 8.2M, BT=PHP 6.7M, RF=PHP 2.4M. What is the TOTAL municipal revenue collected from Business Tax and Regulatory Fees combined across the four barangays?","A municipal treasury department collects real property tax (RPT), business tax (BT), and regulatory fees (RF) from four barangays during an annual campaign: Barangay Alpha: RPT=PHP 4.8M, BT=PHP 3.2M, RF=PHP 1.1M. Barangay Bravo: RPT=PHP 6.5M, BT=PHP 5.4M, RF=PHP 1.8M. Barangay Charlie: RPT=PHP 3.9M, BT=PHP 2.8M, RF=PHP 0.9M. Barangay Δ: RPT=PHP 8.2M, BT=PHP 6.7M, RF=PHP 2.4M. What is the TOTAL municipal revenue collected from Business Tax and Regulatory Fees combined across the four barangays?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.671Z
cmstkgeie00y820u1uu3qbk7b,prompt,"Passage: A regional electrification administration reports the number of newly energized households across four island municipalities over three phases: Municipality A: Phase 1=1,240, Phase 2=1,580, Phase 3=1,820. Municipality B: Phase 1=980, Phase 2=1,150, Phase 3=1,340. Municipality C: Phase 1=1,650, Phase 2=1,890, Phase 3=2,120. Municipality D: Phase 1=840, Phase 2=960, Phase 3=1,080. If each household connection received a government subsidy of PHP 2,500, what is the GRAND TOTAL government subsidy disbursed across all municipalities and all three phases?","A regional electrification administration reports the number of newly energized households across four island municipalities over three phases: Municipality A: Phase 1=1,240, Phase 2=1,580, Phase 3=1,820. Municipality B: Phase 1=980, Phase 2=1,150, Phase 3=1,340. Municipality C: Phase 1=1,650, Phase 2=1,890, Phase 3=2,120. Municipality D: Phase 1=840, Phase 2=960, Phase 3=1,080. If each household connection received a government subsidy of PHP 2,500, what is the GRAND TOTAL government subsidy disbursed across all municipalities and all three phases?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.800Z
cmstkgeie00y620u113k6mkhm,prompt,"Passage: A regional labor department reviews registered job vacancies reported by four industry sectors over three quarters: Sector 1 (Manufacturing): Q1=3,450; Q2=3,820; Q3=4,110. Sector 2 (BPO & IT): Q1=6,200; Q2=6,850; Q3=7,400. Sector 3 (Hospitality & Tourism): Q1=2,150; Q2=2,600; Q3=3,100. Sector 4 (Construction): Q1=1,800; Q2=2,250; Q3=2,550. What is the TOTAL number of job vacancies generated across ALL four sectors in Quarter 2 and Quarter 3 combined?","A regional labor department reviews registered job vacancies reported by four industry sectors over three quarters: Sector 1 (Manufacturing): Q1=3,450; Q2=3,820; Q3=4,110. Sector 2 (BPO & IT): Q1=6,200; Q2=6,850; Q3=7,400. Sector 3 (Hospitality & Tourism): Q1=2,150; Q2=2,600; Q3=3,100. Sector 4 (Construction): Q1=1,800; Q2=2,250; Q3=2,550. What is the TOTAL number of job vacancies generated across ALL four sectors in Quarter 2 and Quarter 3 combined?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:43.906Z
cmstkgeie00y920u1xnum2uvk,prompt,"Passage: An agricultural research agency measures the volume of hybrid palay seeds distributed (in sacks of 50 kg each) to farmers across five congressional districts in two planting seasons (Wet Season and Dry Season): District 1: Wet=4,200 sacks, Dry=3,800 sacks. District 2: Wet=5,100 sacks, Dry=4,650 sacks. District 3: Wet=3,750 sacks, Dry=3,400 sacks. District 4: Wet=6,300 sacks, Dry=5,900 sacks. District 5: Wet=2,900 sacks, Dry=2,650 sacks. What is the TOTAL METRIC TONNAGE of hybrid seeds distributed across all five districts during BOTH seasons combined? (Note: 1 metric ton = 1,000 kg; 1 sack = 50 kg, so 20 sacks = 1 metric ton).","An agricultural research agency measures the volume of hybrid palay seeds distributed (in sacks of 50 kg each) to farmers across five congressional districts in two planting seasons (Wet Season and Dry Season): District 1: Wet=4,200 sacks, Dry=3,800 sacks. District 2: Wet=5,100 sacks, Dry=4,650 sacks. District 3: Wet=3,750 sacks, Dry=3,400 sacks. District 4: Wet=6,300 sacks, Dry=5,900 sacks. District 5: Wet=2,900 sacks, Dry=2,650 sacks. What is the TOTAL METRIC TONNAGE of hybrid seeds distributed across all five districts during BOTH seasons combined? (Note: 1 metric ton = 1,000 kg; 1 sack = 50 kg, so 20 sacks = 1 metric ton).","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.014Z
cmstkgeie00yd20u1uaikz46b,prompt,"Passage: A municipal health office records the annual incidence of vector-borne disease cases across five administrative sectors over three successive years: Sector A: 2021=450, 2022=360, 2023=270. Sector B: 2021=600, 2022=510, 2023=408. Sector C: 2021=320, 2022=240, 2023=192. Sector D: 2021=800, 2022=680, 2023=544. Sector E: 2021=500, 2022=425, 2023=340. Which sector achieved the LARGEST PERCENTAGE DECLINE in disease incidence between 2021 and 2023?","A municipal health office records the annual incidence of vector-borne disease cases across five administrative sectors over three successive years: Sector A: 2021=450, 2022=360, 2023=270. Sector B: 2021=600, 2022=510, 2023=408. Sector C: 2021=320, 2022=240, 2023=192. Sector D: 2021=800, 2022=680, 2023=544. Sector E: 2021=500, 2022=425, 2023=340. Which sector achieved the LARGEST PERCENTAGE DECLINE in disease incidence between 2021 and 2023?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.151Z
cmstkgeie00yi20u1f352ccjs,prompt,"Passage: A local government unit measures annual revenue collections from local business taxes across four administrative districts over three years: District 1: 2021=PHP 12.0M, 2022=PHP 14.4M, 2023=PHP 18.0M. District 2: 2021=PHP 20.0M, 2022=PHP 23.0M, 2023=PHP 25.3M. District 3: 2021=PHP 8.0M, 2022=PHP 10.4M, 2023=PHP 13.0M. District 4: 2021=PHP 15.0M, 2022=PHP 16.5M, 2023=PHP 19.8M. Which district achieved the HIGHEST OVERALL PERCENTAGE GROWTH from 2021 to 2023?","A local government unit measures annual revenue collections from local business taxes across four administrative districts over three years: District 1: 2021=PHP 12.0M, 2022=PHP 14.4M, 2023=PHP 18.0M. District 2: 2021=PHP 20.0M, 2022=PHP 23.0M, 2023=PHP 25.3M. District 3: 2021=PHP 8.0M, 2022=PHP 10.4M, 2023=PHP 13.0M. District 4: 2021=PHP 15.0M, 2022=PHP 16.5M, 2023=PHP 19.8M. Which district achieved the HIGHEST OVERALL PERCENTAGE GROWTH from 2021 to 2023?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.278Z
cmstkgeie00yh20u1ti9kw962,prompt,"Passage: An environmental monitoring station records the annual carbon emissions (in kilotons, kt) from an industrial park over five years: Year 1=500.0, Year 2=450.0, Year 3=405.0, Year 4=364.5, Year 5=328.05. If this constant rate of reduction continues unabated, what will be the PROJECTED emissions in Year 7?","An environmental monitoring station records the annual carbon emissions (in kilotons, kt) from an industrial park over five years: Year 1=500.0, Year 2=450.0, Year 3=405.0, Year 4=364.5, Year 5=328.05. If this constant rate of reduction continues unabated, what will be the PROJECTED emissions in Year 7?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.500Z
cmstkgeie00yo20u17132mjdl,prompt,"Passage: A civil service research institute analyzes performance data across five administrative units:
| Unit | Staff Count | Cases Processed | On-Time Completion Rate (%) | Error Rate (%) | Budget Utilized (PHP M) |
| Unit V | 30 | 1,800 | 92.0% | 1.5% | 4.5 |
| Unit W | 45 | 3,150 | 88.0% | 2.0% | 7.2 |
| Unit X | 25 | 1,750 | 95.0% | 0.8% | 3.5 |
| Unit Y | 50 | 3,200 | 85.0% | 2.4% | 8.5 |
| Unit Z | 20 | 1,500 | 94.0% | 1.0% | 3.0 |
Which unit achieved the HIGHEST case throughput per staff member, and which unit had the LOWEST cost per case processed?","A civil service research institute analyzes performance data across five administrative units:
| Unit | Staff Count | Cases Processed | On-Time Completion Rate (%) | Error Rate (%) | Budget Utilized (PHP M) |
| Unit V | 30 | 1,800 | 92.0% | 1.5% | 4.5 |
| Unit W | 45 | 3,150 | 88.0% | 2.0% | 7.2 |
| Unit X | 25 | 1,750 | 95.0% | 0.8% | 3.5 |
| Unit Y | 50 | 3,200 | 85.0% | 2.4% | 8.5 |
| Unit Z | 20 | 1,500 | 94.0% | 1.0% | 3.0 |
Which unit achieved the HIGHEST case throughput per staff member, and which unit had the LOWEST cost per case processed?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.608Z
cmstkgeie00yp20u1jt4axx2d,prompt,"Passage: A department of agriculture evaluates four irrigation development projects:
| Project | Irrigated Area (ha) | Construction Cost (PHP M) | Annual Crop Yield (MT) | Farmer Beneficiaries | Water Efficiency (%) |
| Proj Alpha | 1,200 | 48.0 | 6,000 | 800 | 82% |
| Proj Beta | 1,800 | 63.0 | 9,900 | 1,200 | 88% |
| Proj Gamma | 900 | 31.5 | 4,950 | 600 | 85% |
| Proj Δ | 2,400 | 96.0 | 12,000 | 1,500 | 79% |
Which project achieved the LOWEST construction cost per hectare irrigated, and which achieved the HIGHEST crop yield per hectare?","A department of agriculture evaluates four irrigation development projects:
| Project | Irrigated Area (ha) | Construction Cost (PHP M) | Annual Crop Yield (MT) | Farmer Beneficiaries | Water Efficiency (%) |
| Proj Alpha | 1,200 | 48.0 | 6,000 | 800 | 82% |
| Proj Beta | 1,800 | 63.0 | 9,900 | 1,200 | 88% |
| Proj Gamma | 900 | 31.5 | 4,950 | 600 | 85% |
| Proj Δ | 2,400 | 96.0 | 12,000 | 1,500 | 79% |
Which project achieved the LOWEST construction cost per hectare irrigated, and which achieved the HIGHEST crop yield per hectare?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.716Z
cmstkgeie00yn20u1i6wccui4,prompt,"Passage: The table below displays the operational metrics of four regional government hospitals for the past calendar year:
| Hospital | Total Inpatients | Number of Beds | Total Doctors | Total Nurses | Annual Operating Budget (PHP M) |
| Hospital A | 18,250 | 250 | 45 | 180 | 125.0 |
| Hospital B | 24,090 | 300 | 60 | 240 | 180.0 |
| Hospital C | 14,600 | 200 | 35 | 140 | 98.0 |
| Hospital D | 32,850 | 450 | 75 | 300 | 245.0 |
Which hospital demonstrated the LOWEST average operating cost per inpatient, and which hospital had the LOWEST doctor-to-bed ratio?","The table below displays the operational metrics of four regional government hospitals for the past calendar year:
| Hospital | Total Inpatients | Number of Beds | Total Doctors | Total Nurses | Annual Operating Budget (PHP M) |
| Hospital A | 18,250 | 250 | 45 | 180 | 125.0 |
| Hospital B | 24,090 | 300 | 60 | 240 | 180.0 |
| Hospital C | 14,600 | 200 | 35 | 140 | 98.0 |
| Hospital D | 32,850 | 450 | 75 | 300 | 245.0 |
Which hospital demonstrated the LOWEST average operating cost per inpatient, and which hospital had the LOWEST doctor-to-bed ratio?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.823Z
cmstkgeie00ys20u14175y0kk,prompt,"Passage: A national science agency compiles commercialization and patent metrics for five research universities over a three-year evaluation cycle:
| University | Faculty Researchers | R&D Budget (PHP M) | Patents Filed | Spin-off Companies Created | Royalty Revenue (PHP M) |
| Univ 1 | 150 | 120.0 | 45 | 6 | 18.0 |
| Univ 2 | 200 | 180.0 | 60 | 8 | 24.0 |
| Univ 3 | 100 | 75.0 | 35 | 5 | 12.5 |
| Univ 4 | 250 | 225.0 | 70 | 9 | 27.0 |
| Univ 5 | 80 | 60.0 | 32 | 4 | 10.8 |
Which university generated the HIGHEST number of patents filed per 10 researchers, and which had the HIGHEST royalty return on R&D budget (% of R&D budget)?","A national science agency compiles commercialization and patent metrics for five research universities over a three-year evaluation cycle:
| University | Faculty Researchers | R&D Budget (PHP M) | Patents Filed | Spin-off Companies Created | Royalty Revenue (PHP M) |
| Univ 1 | 150 | 120.0 | 45 | 6 | 18.0 |
| Univ 2 | 200 | 180.0 | 60 | 8 | 24.0 |
| Univ 3 | 100 | 75.0 | 35 | 5 | 12.5 |
| Univ 4 | 250 | 225.0 | 70 | 9 | 27.0 |
| Univ 5 | 80 | 60.0 | 32 | 4 | 10.8 |
Which university generated the HIGHEST number of patents filed per 10 researchers, and which had the HIGHEST royalty return on R&D budget (% of R&D budget)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:44.931Z
cmstkgeie00yt20u1xkdlglu6,prompt,"Passage: A public school division audits resource distribution across four district high schools:
| School | Student Enrollment | Total Classrooms | Regular Teachers | Lab Facilities | Annual Operating Fund (PHP M) |
| High School A | 2,400 | 50 | 60 | 4 | 7.2 |
| High School B | 3,600 | 75 | 80 | 6 | 11.7 |
| High School C | 1,800 | 40 | 45 | 3 | 5.4 |
| High School D | 4,200 | 84 | 100 | 7 | 13.44 |
Which school had the BEST student-to-teacher ratio (fewest students per teacher), and which had the LOWEST average classroom occupancy (fewest students per classroom)?","A public school division audits resource distribution across four district high schools:
| School | Student Enrollment | Total Classrooms | Regular Teachers | Lab Facilities | Annual Operating Fund (PHP M) |
| High School A | 2,400 | 50 | 60 | 4 | 7.2 |
| High School B | 3,600 | 75 | 80 | 6 | 11.7 |
| High School C | 1,800 | 40 | 45 | 3 | 5.4 |
| High School D | 4,200 | 84 | 100 | 7 | 13.44 |
Which school had the BEST student-to-teacher ratio (fewest students per teacher), and which had the LOWEST average classroom occupancy (fewest students per classroom)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.038Z
cmstkgeie00yr20u1vvtjge3a,prompt,"Passage: An audit report compiles data on five provincial road maintenance districts:
| District | Total Road Length (km) | Annual Maintenance Budget (PHP M) | Personnel Assigned | Heavy Equipment Units | Surface Quality Rating (1-10) |
| Dist A | 180 | 14.4 | 45 | 12 | 8.2 |
| Dist B | 250 | 22.5 | 50 | 15 | 7.9 |
| Dist C | 120 | 10.8 | 30 | 8 | 8.5 |
| Dist D | 320 | 24.0 | 64 | 20 | 7.4 |
| Dist E | 200 | 17.0 | 40 | 10 | 8.0 |
Which district had the HIGHEST budget allocation per kilometer, and which had the HIGHEST heavy equipment density per 100 kilometers of road?","An audit report compiles data on five provincial road maintenance districts:
| District | Total Road Length (km) | Annual Maintenance Budget (PHP M) | Personnel Assigned | Heavy Equipment Units | Surface Quality Rating (1-10) |
| Dist A | 180 | 14.4 | 45 | 12 | 8.2 |
| Dist B | 250 | 22.5 | 50 | 15 | 7.9 |
| Dist C | 120 | 10.8 | 30 | 8 | 8.5 |
| Dist D | 320 | 24.0 | 64 | 20 | 7.4 |
| Dist E | 200 | 17.0 | 40 | 10 | 8.0 |
Which district had the HIGHEST budget allocation per kilometer, and which had the HIGHEST heavy equipment density per 100 kilometers of road?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.146Z
cmstkgeie00yv20u1hhg1rdka,prompt,"Passage: A regional maritime authority monitors four seaports:
| Port | Cargo Handled (k MT) | Ship Calls | Berthing Capacity | Port Revenue (PHP M) | Operational Expenses (PHP M) |
| Port Pier 1 | 4,500 | 900 | 12 | 180.0 | 108.0 |
| Port Pier 2 | 6,400 | 1,600 | 16 | 240.0 | 168.0 |
| Port Pier 3 | 3,200 | 800 | 8 | 120.0 | 84.0 |
| Port Pier 4 | 8,100 | 1,800 | 20 | 324.0 | 194.4 |
Which port generated the HIGHEST revenue per metric ton of cargo handled, and which achieved the HIGHEST operating profit margin (% of Port Revenue)?","A regional maritime authority monitors four seaports:
| Port | Cargo Handled (k MT) | Ship Calls | Berthing Capacity | Port Revenue (PHP M) | Operational Expenses (PHP M) |
| Port Pier 1 | 4,500 | 900 | 12 | 180.0 | 108.0 |
| Port Pier 2 | 6,400 | 1,600 | 16 | 240.0 | 168.0 |
| Port Pier 3 | 3,200 | 800 | 8 | 120.0 | 84.0 |
| Port Pier 4 | 8,100 | 1,800 | 20 | 324.0 | 194.4 |
Which port generated the HIGHEST revenue per metric ton of cargo handled, and which achieved the HIGHEST operating profit margin (% of Port Revenue)?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.282Z
cmstkgeie00z020u1as2j0y9f,prompt,"Passage: A university admissions office presents two charts: (1) A bar chart showing total freshman applicants by academic track (STEM=3,500; HUMSS=2,500; ABM=2,000; TVL=1,000; Total Applicants = 9,000); and (2) A grouped bar chart displaying the entrance examination passing rate and subsequent enrollment rate among passers for each track:
| Track | Passing Rate (%) | Enrollment Rate of Passers (%) |
| STEM | 60% | 80% |
| HUMSS | 50% | 70% |
| ABM | 55% | 75% |
| TVL | 40% | 65% |
How many STEM applicants successfully passed the entrance examination AND subsequently enrolled in the university?","A university admissions office presents two charts: (1) A bar chart showing total freshman applicants by academic track (STEM=3,500; HUMSS=2,500; ABM=2,000; TVL=1,000; Total Applicants = 9,000); and (2) A grouped bar chart displaying the entrance examination passing rate and subsequent enrollment rate among passers for each track:
| Track | Passing Rate (%) | Enrollment Rate of Passers (%) |
| STEM | 60% | 80% |
| HUMSS | 50% | 70% |
| ABM | 55% | 75% |
| TVL | 40% | 65% |
How many STEM applicants successfully passed the entrance examination AND subsequently enrolled in the university?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.416Z
cmstkgeie00z120u1nkhs9knu,prompt,"Passage: A provincial agriculture office displays: (1) A pie chart showing the proportion of total agricultural land devoted to major crops (Rice=45%, Corn=25%, Coconut=15%, Sugarcane=10%, Fruit Trees=5%; Total Agricultural Land = 120,000 hectares); and (2) A bar graph showing the average annual revenue yield per hectare (Rice=PHP 65,000/ha; Corn=PHP 48,000/ha; Coconut=PHP 35,000/ha; Sugarcane=PHP 80,000/ha; Fruit Trees=PHP 110,000/ha). What is the total annual revenue generated from SUGARCANE farming in the province?","A provincial agriculture office displays: (1) A pie chart showing the proportion of total agricultural land devoted to major crops (Rice=45%, Corn=25%, Coconut=15%, Sugarcane=10%, Fruit Trees=5%; Total Agricultural Land = 120,000 hectares); and (2) A bar graph showing the average annual revenue yield per hectare (Rice=PHP 65,000/ha; Corn=PHP 48,000/ha; Coconut=PHP 35,000/ha; Sugarcane=PHP 80,000/ha; Fruit Trees=PHP 110,000/ha). What is the total annual revenue generated from SUGARCANE farming in the province?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.532Z
cmstkgeie00yz20u17lju1f78,prompt,"Passage: A department of energy dashboard provides: (1) A bar chart showing total electricity generation by source for an island grid (Coal=600 GWh, Natural Gas=400 GWh, Geothermal=300 GWh, Hydro=200 GWh, Solar/Wind=100 GWh; Total Grid Generation = 1,600 GWh); and (2) A line graph showing the transmission and distribution loss rate across four quarters (Q1=8.0%, Q2=7.5%, Q3=7.0%, Q4=6.5%; Annual Average Loss Rate = 7.25%). If Renewable Energy is defined as Geothermal, Hydro, and Solar/Wind, what is the net volume of RENEWABLE electricity delivered to end-users after accounting for the 7.25% average transmission loss?","A department of energy dashboard provides: (1) A bar chart showing total electricity generation by source for an island grid (Coal=600 GWh, Natural Gas=400 GWh, Geothermal=300 GWh, Hydro=200 GWh, Solar/Wind=100 GWh; Total Grid Generation = 1,600 GWh); and (2) A line graph showing the transmission and distribution loss rate across four quarters (Q1=8.0%, Q2=7.5%, Q3=7.0%, Q4=6.5%; Annual Average Loss Rate = 7.25%). If Renewable Energy is defined as Geothermal, Hydro, and Solar/Wind, what is the net volume of RENEWABLE electricity delivered to end-users after accounting for the 7.25% average transmission loss?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.659Z
cmstkgeie00z320u1fupqyinl,prompt,"Passage: A municipal housing authority reports: (1) A bar chart showing total socialized housing units constructed across three barangays (Barangay X=400 units; Barangay Y=500 units; Barangay Z=300 units; Total = 1,200 units); and (2) A stacked bar chart showing unit occupancy status across the barangays:
| Barangay | Fully Occupied (%) | Partially Occupied (%) | Vacant (%) |
| Barangay X | 75% | 15% | 10% |
| Barangay Y | 80% | 12% | 8% |
| Barangay Z | 60% | 25% | 15% |
What is the TOTAL number of VACANT housing units across all three barangays combined?","A municipal housing authority reports: (1) A bar chart showing total socialized housing units constructed across three barangays (Barangay X=400 units; Barangay Y=500 units; Barangay Z=300 units; Total = 1,200 units); and (2) A stacked bar chart showing unit occupancy status across the barangays:
| Barangay | Fully Occupied (%) | Partially Occupied (%) | Vacant (%) |
| Barangay X | 75% | 15% | 10% |
| Barangay Y | 80% | 12% | 8% |
| Barangay Z | 60% | 25% | 15% |
What is the TOTAL number of VACANT housing units across all three barangays combined?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.768Z
cmstkgeie00z820u1k4dm648e,prompt,"Passage: A line graph tracks the infant mortality rate (deaths per 1,000 live births) in a province over a ten-year period following the rollout of a Community Maternal Care Program in Year 3:
- Years 1-2 (Pre-program): Year 1=28.5, Year 2=28.2 (Average = 28.35)
- Year 3 (Rollout): 27.8
- Years 4-7 (Phase 1 Expansion): Year 4=24.1, Year 5=21.0, Year 6=18.4, Year 7=16.2
- Years 8-10 (Full Institutionalization): Year 8=14.5, Year 9=13.8, Year 10=13.5
Which inference is BEST SUPPORTED by the trajectory shown in the line graph?","A line graph tracks the infant mortality rate (deaths per 1,000 live births) in a province over a ten-year period following the rollout of a Community Maternal Care Program in Year 3:
- Years 1-2 (Pre-program): Year 1=28.5, Year 2=28.2 (Average = 28.35)
- Year 3 (Rollout): 27.8
- Years 4-7 (Phase 1 Expansion): Year 4=24.1, Year 5=21.0, Year 6=18.4, Year 7=16.2
- Years 8-10 (Full Institutionalization): Year 8=14.5, Year 9=13.8, Year 10=13.5
Which inference is BEST SUPPORTED by the trajectory shown in the line graph?","STRIPPED_PASSAGE_PREFIX",true,2026-08-19T09:28:45.907Z
