QuestionID,Category,Subtopic,InitialStatus,FinalStatus,IssueTypes,Notes,AuditedAt
cmstwdq0r00dw04l5ae9c6wq7,"Verbal Ability","Critical Reasoning - Argument Evaluation & Deduction",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.238Z
cmstwdq0r00dx04l5osgwwc0u,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.271Z
cmstwdq0r00dy04l57zx9pug4,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.303Z
cmstwdq0r00dz04l511rftvts,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.339Z
cmstwdq0r00e004l5se3gfc3z,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.371Z
cmstwdq0r00e104l5mcxqh4op,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.402Z
cmstwdq0r00e204l581sellh9,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.437Z
cmstwdq0r00e304l530chipeu,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.471Z
cmstwdq0r00e404l55yy5sz5o,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.501Z
cmstwdq0r00e504l5k7hufbdl,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.535Z
cmstwdq0r00e604l5jr4l66ab,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.567Z
cmstwdq0r00e704l5tsn241on,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.599Z
cmstwdq0r00e804l5j9asuy39,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.627Z
cmstwdq0r00e904l5v4qzaj5y,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.659Z
cmstwdq0r00ea04l567jnuq2k,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.692Z
cmstwdq0r00eb04l524vq3qi8,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.724Z
cmstwdq0r00ec04l50l2wyqv4,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.757Z
cmstwdq0r00ed04l5hom0qs6f,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.790Z
cmstwdq0r00ee04l5b62rc2jm,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.911Z
cmstwdq0r00ef04l5pfo09v7q,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.943Z
cmstwdq0r00eg04l5ud8af4dk,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:25.975Z
cmstwdq0r00eh04l5sm120ms2,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.007Z
cmstwdq0r00ei04l5i7301asr,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.040Z
cmstwdq0r00ej04l53bp4yi66,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.073Z
cmstwdq0r00ek04l55s0ij7f4,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.106Z
cmstwdq0r00el04l535p8chh9,"Verbal Ability","Logical Reasoning (Verbal) - Deductive Verbal Reasoning",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.138Z
cmstwdq0r00em04l5zlxfk4yd,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.171Z
cmstwdq0r00en04l5d6tskdga,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.210Z
cmstwdq0r00eo04l5p1m99ved,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.246Z
cmstwdq0r00ep04l5mph42he8,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.282Z
cmstwdq0r00eq04l5cp8ph8dt,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.317Z
cmstwdq0r00er04l5scc54ine,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.345Z
cmstwdq0r00es04l511cziq8s,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.376Z
cmstwdq0r00et04l5b1ii6ect,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.405Z
cmstwdq0r00eu04l5ov8j374n,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.424Z
cmstwdq0r00ev04l5xv4zifir,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.453Z
cmstwdq0r00ew04l5ucs42mqn,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.486Z
cmstwdq0r00ex04l52r4p4ad8,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.518Z
cmstwdq0r00ey04l5i8ip4ycd,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.550Z
cmstwdq0r00ez04l5t6elugd5,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.582Z
cmstwdq0r00f004l5xvsxndfy,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.611Z
cmstwdq0r00f104l54neh9d6l,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.640Z
cmstwdq0r00f204l5v36l3jny,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.675Z
cmstwdq0r00f304l57kxgafru,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.704Z
cmstwdq0r00f404l52w6hzaad,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.734Z
cmstwdq0r00f504l5ltatsmp9,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.754Z
cmstwdq0r00f604l5gvxkdtpl,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.786Z
cmstwdq0r00f704l51ktsg0ow,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.815Z
cmstwdq0r00f804l5ge7d4g57,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.847Z
cmstwdq0r00f904l58q32cpl1,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.882Z
cmstwdq0r00fa04l52ujjj4mi,"Verbal Ability","Idioms and Idiomatic Expressions - Figurative Language",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.910Z
cmstwdq0r00fb04l5ojikbs8n,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.940Z
cmstwdq0r00fc04l5baqqv57r,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:26.970Z
cmstwdq0r00fd04l5e4dqorgc,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.001Z
cmstwdq0r00fe04l5e8dqiehc,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.030Z
cmstwdq0r00ff04l51mmnil9g,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.060Z
cmstwdq0r00fg04l57fckf2g3,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.090Z
cmstwdq0r00fh04l5lso1s805,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.120Z
cmstwdq0r00fi04l5osq0z4xj,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.151Z
cmstwdq0r00fj04l5zm9eap0w,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.180Z
cmstwdq0r00fk04l519b7vx0h,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.211Z
cmstwdq0r00fl04l5xr40c15r,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.241Z
cmstwdq0r00fm04l5si55ojlh,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.274Z
cmstwdq0s00fn04l509pjec99,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.304Z
cmstwdq0s00fo04l5armhifqw,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.336Z
cmstwdq0s00fp04l5ju1nhv4g,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.370Z
cmstwdq0s00fq04l5jow9k52l,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.401Z
cmstwdq0s00fr04l5wcnf49wq,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.432Z
cmstwdq0s00fs04l5rqoqj9ly,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.464Z
cmstwdq0s00ft04l5i1jcbrky,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.496Z
cmstwdq0s00fu04l5gwbit3io,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.527Z
cmstwdq0s00fv04l5lni8a759,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.559Z
cmstwdq0s00fw04l5wy894lwk,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.591Z
cmstwdq0s00fx04l5lvl4dpbm,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.623Z
cmstwdq0s00fy04l5kay8mt4w,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.658Z
cmstwdq0s00fz04l5vvuregjj,"Verbal Ability","Sentence Improvement - Structural Clarity & Precision",AUDITED,VERIFIED,"","",2026-08-19T09:29:27.690Z
cmstwdq0s00g004l5sdwnwhmc,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:27.812Z
cmstwdq0s00g104l5w2keq5ai,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:27.932Z
cmstwdq0s00g204l59tm8t2sp,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.052Z
cmstwdq0s00g304l5gjm178t9,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.172Z
cmstwdq0s00g404l54d6g4jdv,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.292Z
cmstwdq0s00g504l5yw0wkl1m,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.435Z
cmstwdq0s00g604l5d2tn8w3c,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.582Z
cmstwdq0s00g704l55jhh9vc8,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.702Z
cmstwdq0s00g804l5ku9tssyw,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.820Z
cmstwdq0s00g904l54tjn2p6i,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:28.942Z
cmstwdq0s00ga04l5ugll5cah,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.064Z
cmstwdq0s00gb04l5c4r03sfn,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.184Z
cmstwdq0s00gc04l5l62tixiq,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.316Z
cmstwdq0s00gd04l5iza0yw0x,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.435Z
cmstwdq0s00ge04l5ku203m0p,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.553Z
cmstwdq0s00gf04l53niydffe,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.676Z
cmstwdq0s00gg04l5fo9i559l,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.816Z
cmstwdq0s00gh04l5mv3hbj05,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:29.943Z
cmstwdq0s00gi04l507tkbv81,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.068Z
cmstwdq0s00gj04l5iofjnnbz,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.188Z
cmstwdq0s00gk04l5h197y4j6,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.308Z
cmstwdq0s00gl04l5ey4obhlk,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.429Z
cmstwdq0s00gm04l5t5h882lv,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.553Z
cmstwdq0s00gn04l5a3bpp5c4,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.671Z
cmstwdq0s00go04l5wif6c8bd,"Verbal Ability","Error Recognition - Grammatical & Syntactic Violations",AUDITED,CORRECTED — VERIFIED,"ERROR_ID_FORMAT_STANDARDIZED","",2026-08-19T09:29:30.801Z
cmstwdq0s00gp04l5i9umfcvw,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.830Z
cmstwdq0s00gq04l557fwgqif,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.860Z
cmstwdq0s00gr04l5ebvmf18k,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.881Z
cmstwdq0s00gs04l5uy622m8f,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.912Z
cmstwdq0s00gt04l5z5jfpsdf,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.932Z
cmstwdq0s00gu04l5potw3kjy,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.961Z
cmstwdq0s00gv04l5k3xbhnhk,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:30.981Z
cmstwdq0s00gw04l5mz2aesui,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.012Z
cmstwdq0s00gx04l5u06sonh0,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.041Z
cmstwdq0s00gy04l5gzdw4qx2,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.068Z
cmstwdq0s00gz04l5k8x2e27j,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.098Z
cmstwdq0s00h004l5n09wm5gv,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.118Z
cmstwdq0s00h104l5jxgeo48j,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.141Z
cmstwdq0s00h204l51mkjx7du,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.162Z
cmstwdq0s00h304l5rdp7dmh0,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.197Z
cmstwdq0s00h404l5efkijjw2,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.228Z
cmstwdq0s00h504l5fo5suf9z,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.260Z
cmstwdq0s00h604l5xm9zkru1,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.380Z
cmstwdq0s00h704l5ar8q2yn7,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.408Z
cmstwdq0s00h804l5vl00g1go,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.437Z
cmstwdq0s00h904l56eb01128,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.467Z
cmstwdq0s00ha04l5tv7eipsw,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.498Z
cmstwdq0s00hb04l57w2bp20y,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.532Z
cmstwdq0s00hc04l5813j7myi,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.563Z
cmstwdq0s00hd04l5putr38th,"Verbal Ability","Modifiers - Misplaced & Dangling Modifiers",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.583Z
cmstwdq0s00he04l5hm2odx5s,"Verbal Ability","Active and Passive Voice - Voice Transformations & Syntax",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.614Z
cmstwdq0s00hf04l53rucfeec,"Verbal Ability","Active and Passive Voice - Voice Transformations & Syntax",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.647Z
cmstwdq0s00hg04l5lhoikr7f,"Verbal Ability","Active and Passive Voice - Voice Transformations & Syntax",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.681Z
cmstwdq0s00hh04l5dorieiic,"Verbal Ability","Active and Passive Voice - Voice Transformations & Syntax",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.701Z
cmstwecdt00u304l51c5xixj7,"General Information","ASEAN - Regional Integration & Charter Treaties",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.734Z
cmstwecds00s604l53tzsfjvv,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.767Z
cmstwecds00s704l5lz2ufcry,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.799Z
cmstwecds00s804l5j5chjh23,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.829Z
cmstwecds00s904l542q8jdaq,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.863Z
cmstwecds00sa04l5nua9ww48,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.896Z
cmstwecds00sb04l5xuh7xwmh,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.930Z
cmstwecds00sc04l5v5vybh6y,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.963Z
cmstwecds00sd04l5uuhlpfdb,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:31.996Z
cmstwecds00se04l5kzlm8kyr,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.029Z
cmstwecds00sf04l5iqqbbn7y,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.063Z
cmstwecds00sg04l53kknv6w6,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.094Z
cmstwecds00sh04l5bjs87kru,"General Information","Sports - Historic Milestones & Regulatory Bodies",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.126Z
cmstwecds00si04l5me4qiqis,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.159Z
cmstwecds00sj04l5jd5p3tsv,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.193Z
cmstwecds00sk04l53yqjitop,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.224Z
cmstwecds00sl04l5iex9zns8,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.258Z
cmstwecds00sm04l5smuffd6t,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.291Z
cmstwecds00sn04l5587rr8vr,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.320Z
cmstwecds00so04l5tlzif8l7,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.351Z
cmstwecds00sp04l5l9ukc48k,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.381Z
cmstwecds00sq04l557f7s72j,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.411Z
cmstwecds00sr04l5w4hk6pxy,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.442Z
cmstwecds00ss04l56s3owk15,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.473Z
cmstwecds00st04l5a5d6abw0,"General Information","Economics - Macroeconomic Indicators & Public Finance",AUDITED,VERIFIED,"","",2026-08-19T09:29:32.505Z
